timestamp,family,target_Fr_GHz,target_BW_MHz,param_0,param_1,param_2,param_3,param_4,actual_Fr_GHz,actual_BW_MHz,S11_dB
1771873955.5283387,patch_rect,3.4732,51.344,0.06,0.029521796852350235,0.002335273427888751,0.003446667455136776,4.3986735343933105,3.0392000675201416,229.99978065490723,-15.314805350324011
1771874000.7088418,patch_rect,3.1166,61.013,0.06,0.029946835711598396,0.002329473616555333,0.002301832428202033,4.39959716796875,2.240600109100342,171.99993133544922,-17.2561379544378
1771874049.8446393,patch_rect,4.7622,123.541,0.06,0.019395656883716583,0.0022882267367094755,0.0035617148969322443,4.398856163024902,4.642199993133545,93.99986267089844,-13.147896338372028
1771874094.844202,patch_rect,2.9557,69.172,0.06,0.029949581250548363,0.002325467998161912,0.0017274182755500078,4.399933338165283,2.3396999835968018,129.99987602233887,-15.704788299897087
1771874146.543039,patch_rect,6.6614,51.188,0.06,0.012298296205699444,0.0021945908665657043,0.005,4.391054153442383,6.971399784088135,1018.0001258850098,-36.71931885272108
1771874196.206224,patch_rect,4.8559,109.83,0.06,0.019686255604028702,0.0022886074148118496,0.004076081793755293,4.398553371429443,5.855899810791016,83.9996337890625,-17.816439324761966
1771874243.2451699,patch_rect,2.8213,72.946,0.06,0.030195990577340126,0.002322388580068946,0.0016370234079658985,4.399984359741211,3.2592999935150146,115.99993705749512,-14.718104375663316
1771874337.5968852,patch_rect,2.519,118.872,0.06,0.029378030449151993,0.0022897038143128157,0.0016172254690900445,4.399982452392578,3.184999942779541,59.999942779541016,-11.118469873149445
1771874388.2421048,patch_rect,5.0863,119.401,0.06,0.017956357449293137,0.002273840131238103,0.003978253807872534,4.398603916168213,6.022299766540527,150.00009536743164,-16.081796205931962
1771874437.0431795,patch_rect,2.3947,109.875,0.06,0.030624516308307648,0.0022946379613131285,0.0016143496613949537,4.39998197555542,2.3447000980377197,78.00006866455078,-17.891953397843345
1771874485.5074387,patch_rect,2.5773,71.447,0.06,0.03180696815252304,0.002321526175364852,0.0016298143891617656,4.399984836578369,3.2572999000549316,97.99981117248535,-22.675632368196442
